gena	genb	mut.info
1	ABL1	ADRBK1	0.0601961196146683
2	ABL1	AKT1	0.0430393567500769
3	ABL1	ATM	0.0347710843845119
4	ABL1	ATR	0.0466246300201179
5	ABL1	AURKA	0.0341126265122424
6	ABL1	AURKB	0.0493929573209018
7	ABL1	BMX	0.0936624934036177
8	ABL1	BRAF	0.0656848049065699
9	ABL1	BTK	0.0427715844476744
10	ABL1	CAMK1	0.067843241185269
11	ABL1	CAMK2A	0.0695497025159573
12	ABL1	CAMK2D	0.0478850607074408
13	ABL1	CDC7	0.05075664114614
14	ABL1	CDK1	0.0530618026128216
15	ABL1	CDK2	0.0591097298976329
16	ABL1	CDK4	0.0677951403773585
17	ABL1	CDK5	0.0782056789667158
18	ABL1	CDK7	0.0179559960786202
19	ABL1	CDK9	0.0493473533239981
20	ABL1	CHEK1	0.0493558464464492
21	ABL1	CHEK2	0.0615551163453341
22	ABL1	CHUK	0.024849102633048
23	ABL1	CSNK1A1	0.0533055648893788
24	ABL1	CSNK1D	0.0617996343640308
25	ABL1	CSNK2A1	0.0541468004459786
26	ABL1	DAPK1	0.0759749398613399
27	ABL1	DYRK1A	0.0512180563897235
28	ABL1	DYRK2	0.0983541356287598
29	ABL1	EGFR	0.0892978089197745
30	ABL1	ERBB2	0.0175639162476404
31	ABL1	FER	0.0406316397510849
32	ABL1	FYN	0.0295261337354376
33	ABL1	GRK4	0.0210092706849454
34	ABL1	GSK3B	0.0349818876286427
35	ABL1	HCK	0.0439482818705876
36	ABL1	IKBKB	0.0560434330093518
37	ABL1	INSR	0.0499368617602922
38	ABL1	IRAK1	0.06771169198253
39	ABL1	JAK2	0.0892474655446391
40	ABL1	LATS1	0.066074287000994
41	ABL1	LCK	0.0843929974460136
42	ABL1	LYN	0.0885290083096701
43	ABL1	MAP2K1	0.0912306546154507
44	ABL1	MAP2K4	0.0257786590332088
45	ABL1	MAP3K5	0.0328766594344208
46	ABL1	MAP3K7	0.0327298138254442
47	ABL1	MAP3K8	0.0756744650040795
48	ABL1	MAPK1	0.0448641287188134
49	ABL1	MAPK11	0.0960481019141191
50	ABL1	MAPK14	0.0317760440604844
51	ABL1	MAPK7	0.0378192124505357
52	ABL1	MAPK8	0.0385347691812821
53	ABL1	MAPKAPK2	0.0488931210027981
54	ABL1	MARK2	0.0555496897297392
55	ABL1	MELK	0.0326884574273327
56	ABL1	MET	0.103738936098273
57	ABL1	MTOR	0.0786066842423612
58	ABL1	NEK6	0.0563995167683444
59	ABL1	PAK1	0.074885216234772
60	ABL1	PAK2	0.0333319297917032
61	ABL1	PAK4	0.0173970296567147
62	ABL1	PDGFRB	0.0594560553409806
63	ABL1	PDPK1	0.167654197553606
64	ABL1	PIM1	0.0253261278743389
65	ABL1	PLK1	0.0347854096339861
66	ABL1	PLK3	0.0507927463989382
67	ABL1	PRKAA1	0.047829925665297
68	ABL1	PRKACA	0.0720891164358686
69	ABL1	PRKCA	0.0545471525098713
70	ABL1	PRKCB	0.0489177194351238
71	ABL1	PRKCD	0.0401719763869024
72	ABL1	PRKCE	0.128259654101781
73	ABL1	PRKCI	0.0506253343747156
74	ABL1	PRKCQ	0.0565372043829098
75	ABL1	PRKCZ	0.0664595133255617
76	ABL1	PRKD1	0.0296744955131696
77	ABL1	PRKG1	0.0343951903323121
78	ABL1	RET	0.100383465483379
79	ABL1	ROCK1	0.0367926857714909
80	ABL1	RPS6KA1	0.0680326211542193
81	ABL1	RPS6KA3	0.0726812628693803
82	ABL1	RPS6KA5	0.0175996961643734
83	ABL1	RPS6KB1	0.0347493846936362
84	ABL1	SGK1	0.0446508174719198
85	ABL1	SRC	0.133760797539305
86	ABL1	STK11	0.0553665908432515
87	ABL1	STK4	0.0460725123802082
88	ABL1	SYK	0.0962408726743265
89	ABL1	TBK1	0.0444041717362742
90	ABL1	TTK	0.0496720645561646
91	ABL1	ULK1	0.0339426870816983
92	ABL1	VRK1	0.0607599484110177
