gena	genb	mut.info
1	ABL1	ADRBK1	0.0263571854591556
2	ABL1	AKT1	0.0198235909841515
3	ABL1	ATM	0.0142995005294559
4	ABL1	ATR	0.0187028882630056
5	ABL1	AURKA	0.0224457239096387
6	ABL1	AURKB	0.0323008006281702
7	ABL1	BMX	0.119675964128435
8	ABL1	BRAF	0.0350566554742957
9	ABL1	BTK	0.0255310830810034
10	ABL1	CAMK1	0.0242707677133525
11	ABL1	CAMK2A	0.0215611576170978
12	ABL1	CAMK2D	0.0408105958816436
13	ABL1	CDC7	0.0291560298337554
14	ABL1	CDK1	0.0395048243821043
15	ABL1	CDK2	0.0274051480147413
16	ABL1	CDK4	0.0160472904491882
17	ABL1	CDK5	0.0168668477322189
18	ABL1	CDK7	0.0249142614600264
19	ABL1	CDK9	0.00661314551983327
20	ABL1	CHEK1	0.0120487981556239
21	ABL1	CHEK2	0.0153196554207922
22	ABL1	CHUK	0.0288646384461879
23	ABL1	CSNK1A1	0.0155295831886733
24	ABL1	CSNK1D	0.00863404672024837
25	ABL1	CSNK2A1	0.0133259022908665
26	ABL1	DAPK1	0.0234826298664168
27	ABL1	DYRK1A	0.00664024075497016
28	ABL1	DYRK2	0.0163142135604013
29	ABL1	EGFR	0.0283863167822136
30	ABL1	ERBB2	0.0140464965158582
31	ABL1	FER	0.0141039668955178
32	ABL1	FYN	0.0296846821706476
33	ABL1	GRK4	0.0416655372057044
34	ABL1	GSK3B	0.0392061790488936
35	ABL1	HCK	0.0361906849869551
36	ABL1	IKBKB	0.0332029192053156
37	ABL1	INSR	0.0066502445194021
38	ABL1	IRAK1	0.0128485729668091
39	ABL1	JAK2	0.0346727289960196
40	ABL1	LATS1	0.0258964303293436
41	ABL1	LCK	0.0286217410287071
42	ABL1	LYN	0.0136127968295994
43	ABL1	MAP2K1	0.0224276786409989
44	ABL1	MAP2K4	0.0273364112657322
45	ABL1	MAP3K5	0.0723225943387811
46	ABL1	MAP3K7	0.0190334843554267
47	ABL1	MAP3K8	0.0469403991017812
48	ABL1	MAPK1	0.0164962687519501
49	ABL1	MAPK11	0.0176068893167494
50	ABL1	MAPK14	0.0198418552038548
51	ABL1	MAPK7	0.0241547374268225
52	ABL1	MAPK8	0.00716397741630859
53	ABL1	MAPKAPK2	0.0412801667097895
54	ABL1	MARK2	0.0309067897380824
55	ABL1	MELK	0.0184870099833523
56	ABL1	MET	0.131059283944171
57	ABL1	MTOR	0.027769260502803
58	ABL1	NEK6	0.0172334834220575
59	ABL1	PAK1	0.0195784463635209
60	ABL1	PAK2	0.0120654876874644
61	ABL1	PAK4	0.0177197953236568
62	ABL1	PDGFRB	0.0202430014454635
63	ABL1	PDPK1	0.00940234401902496
64	ABL1	PIM1	0.014313725533472
65	ABL1	PLK1	0.0460152353301182
66	ABL1	PLK3	0.0160316406203371
67	ABL1	PRKAA1	0.055861038769168
68	ABL1	PRKACA	0.0128361918698618
69	ABL1	PRKCA	0.00897014749632241
70	ABL1	PRKCB	0.0278731163987889
71	ABL1	PRKCD	0.0142595458838151
72	ABL1	PRKCE	0.0504271951072011
73	ABL1	PRKCI	0.0159222188860948
74	ABL1	PRKCQ	0.0561678050892929
75	ABL1	PRKCZ	0.00534488411603418
76	ABL1	PRKD1	0.0110847600427197
77	ABL1	PRKG1	0.0218243093285322
78	ABL1	RET	0.0337342501633833
79	ABL1	ROCK1	0.0126523428813137
80	ABL1	RPS6KA1	0.0415734900874716
81	ABL1	RPS6KA3	0.0272914485076843
82	ABL1	RPS6KA5	0.0214319523660977
83	ABL1	RPS6KB1	0.0414247683147462
84	ABL1	SGK1	0.00633123869826457
85	ABL1	SRC	0.0437763763403867
86	ABL1	STK11	0.042797374459981
87	ABL1	STK4	0.00370811355993572
88	ABL1	SYK	0.0385107329756877
89	ABL1	TBK1	0.054433379538454
90	ABL1	TTK	0.0153372305316566
91	ABL1	ULK1	0.0109267724931326
92	ABL1	VRK1	0.0508320824898014
93	ADRBK1	AKT1	0.0142163574610281
94	ADRBK1	ATM	0.0224682433421299
95	ADRBK1	ATR	0.0414081673079432
96	ADRBK1	AURKA	0.0228274694056623
97	ADRBK1	AURKB	0.00920056860312179
98	ADRBK1	BMX	0.0253391250758335
99	ADRBK1	BRAF	0.034272502269709
100	ADRBK1	BTK	0.007384695923359
101	ADRBK1	CAMK1	0.0169242013137252
102	ADRBK1	CAMK2A	0.00419156578689162
103	ADRBK1	CAMK2D	0.0246452518977729
104	ADRBK1	CDC7	0.0523966378571759
105	ADRBK1	CDK1	0.0171552872499761
106	ADRBK1	CDK2	0.0374002690253121
107	ADRBK1	CDK4	0.00799701968072641
108	ADRBK1	CDK5	0.0264763202066871
109	ADRBK1	CDK7	0.0202004901526096
110	ADRBK1	CDK9	0.0234745292223573
111	ADRBK1	CHEK1	0.039594047536549
112	ADRBK1	CHEK2	0.0169199096291845
113	ADRBK1	CHUK	0.0248844584122399
