gena	genb	funchisq	pval
1	AKT1	ATR	1.30033389160082	0.0967432784694594
2	AKT1	AURKB	5.22947962502043	8.49939169137679e-08
3	AKT1	BRAF	2.94954792543311	0.00159119605538093
4	AKT1	CAMK2A	2.72216499334569	0.00324278765142499
5	AKT1	CDK1	4.07093210166117	2.34126987357894e-05
6	AKT1	CDK2	0.765034530237238	0.222125491583645
7	AKT1	CDK4	2.87633671074364	0.00201160146898715
8	AKT1	CDK5	1.22728676979218	0.109857413225889
9	AKT1	CDK7	3.32392795462569	0.00044379561358547
10	AKT1	CHEK1	1.59875374131545	0.0549376656311953
11	AKT1	CHEK2	0.89368226100748	0.18574595956195
12	AKT1	CSNK2A1	1.40925430850487	0.0793799921174538
13	AKT1	DYRK1A	0.421949072501569	0.336531095182152
14	AKT1	DYRK2	0.648336148134717	0.25838377941381
15	AKT1	GSK3B	1.95199400382443	0.0254694582570102
16	AKT1	LYN	1.73569533393696	0.041308859491771
17	AKT1	MAPK1	0.0468281065864111	0.481325113891967
18	AKT1	MAPK14	3.39001466619154	0.000349444422763501
19	AKT1	MAPK8	1.32170925681389	0.0931324925069571
20	AKT1	MAPKAPK2	6.41264876412601	7.150637790773e-11
21	AKT1	MARK2	-0.236611892153183	0.593521053224988
22	AKT1	MTOR	0.272549593572851	0.392599731901213
23	AKT1	PAK1	2.28710356928417	0.0110948893040531
24	AKT1	PAK2	-0.0392786683456668	0.515665893158088
25	AKT1	PLK1	0.596207542905614	0.275518293619939
26	AKT1	PRKAA1	3.01534636903905	0.00128342970064066
27	AKT1	PRKACA	15.731825368916	4.57668832673746e-56
28	AKT1	PRKCA	11.691460048792	7.04712787807421e-32
29	AKT1	PRKCB	2.2892540631005	0.011032297527011
30	AKT1	PRKCD	2.97592437497118	0.00146053442685765
31	AKT1	PRKCE	5.34840865636468	4.43654692267919e-08
32	AKT1	PRKCI	3.48089262387825	0.000249872894824681
33	AKT1	PRKD1	5.77272970643125	3.89987530757107e-09
34	AKT1	PRKG1	5.58402783760539	1.17505531705053e-08
35	AKT1	ROCK1	6.03967323063235	7.72133211122798e-10
36	AKT1	RPS6KA1	13.8703075046312	4.79324671773726e-44
37	AKT1	RPS6KA3	8.85555663019432	4.16336156755325e-19
38	AKT1	RPS6KB1	7.91887462685789	1.19834929672588e-15
39	AKT1	SGK1	8.19356280784545	1.26802512327328e-16
40	AKT1	SRC	0.901723098581893	0.183601989784338
41	ATR	AKT1	0.408975551501234	0.341278801552847
42	ATR	AURKB	-0.00246555735162572	0.500983614075757
43	ATR	BRAF	0.848324623070159	0.198128604142894
44	ATR	CAMK2A	-0.001431687200178	0.50057116036134
45	ATR	CDK1	0.531480649492121	0.297542873546125
46	ATR	CDK2	-1.70708585125794	0.95609695173984
47	ATR	CDK4	3.35143268055683	0.000401972914506173
48	ATR	CDK5	1.56852682038662	0.0583791178791878
49	ATR	CDK7	2.02287684117916	0.0215429233873657
50	ATR	CHEK1	2.07203770637894	0.0191309624519578
51	ATR	CHEK2	0.181217076742123	0.428098595604811
52	ATR	CSNK2A1	1.38729871406252	0.0826753475394467
53	ATR	DYRK1A	0.146981743488205	0.441573215195571
54	ATR	DYRK2	-0.945608703285408	0.827825898255354
55	ATR	GSK3B	-0.365401935314113	0.642594301595892
56	ATR	LYN	-0.908436201657152	0.818176096811762
57	ATR	MAPK1	0.838942569126202	0.200750769102102
58	ATR	MAPK14	2.00207115384105	0.0226385397146165
59	ATR	MAPK8	0.14269025802298	0.443267405478085
60	ATR	MAPKAPK2	1.63010870767266	0.0515392618429014
61	ATR	MARK2	0.0604992774972943	0.475878995635604
62	ATR	MTOR	2.0405516836703	0.0206477044265187
63	ATR	PAK1	0.296718021534227	0.383340898573143
64	ATR	PAK2	-1.4078841230131	0.920417307420869
65	ATR	PLK1	1.86153862919888	0.0313340753867476
66	ATR	PRKAA1	0.466979574058475	0.320257245996934
67	ATR	PRKACA	-0.284160388470553	0.611856264943004
68	ATR	PRKCA	0.447359294175096	0.327307830720695
69	ATR	PRKCB	2.08082030454192	0.0187251784660365
70	ATR	PRKCD	2.08499714341125	0.0185347799162885
71	ATR	PRKCE	1.96000942667443	0.0249973442495539
72	ATR	PRKCI	-0.937860908895146	0.825842052682888
73	ATR	PRKD1	2.33553415437001	0.0097577669134022
74	ATR	PRKG1	-1.56686971136639	0.9414274256527
75	ATR	ROCK1	1.62297417440075	0.0522974628574543
76	ATR	RPS6KA1	-0.272015845209995	0.607195082072398
77	ATR	RPS6KA3	-0.413660127454013	0.660438484081102
78	ATR	RPS6KB1	0.639819773285643	0.261144887975232
79	ATR	SGK1	0.695264525296723	0.243444770768072
80	ATR	SRC	0.374742689791997	0.353925920054167
81	AURKB	AKT1	7.25001807540335	2.08358007995286e-13
82	AURKB	ATR	0.158006571929616	0.43722581006067
83	AURKB	BRAF	2.56224875675724	0.00519984006971169
84	AURKB	CAMK2A	2.40545026401818	0.00807627523655356
85	AURKB	CDK1	0.225398932290516	0.410834471091909
86	AURKB	CDK2	0.972267559293688	0.165458729132203
87	AURKB	CDK4	0.853435103503243	0.196709030871164
88	AURKB	CDK5	-1.04045588105406	0.850935924368285
89	AURKB	CDK7	3.46653971743494	0.000263601919470132
90	AURKB	CHEK1	5.87705008329002	2.08820941165377e-09
91	AURKB	CHEK2	1.84137191353416	0.032783537893529
92	AURKB	CSNK2A1	1.15575176979652	0.123891352954288
93	AURKB	DYRK1A	0.00721486138402764	0.497121711717875
94	AURKB	DYRK2	-0.0542548771726031	0.521633950315751
95	AURKB	GSK3B	-0.46802534162686	0.680116766259136
96	AURKB	LYN	2.29588813985377	0.0108411390259082
97	AURKB	MAPK1	1.78105531419743	0.037451707406262
98	AURKB	MAPK14	-0.00322574125817293	0.501286882341764
99	AURKB	MAPK8	-1.56107756343334	0.940747274407017
100	AURKB	MAPKAPK2	4.52412105017083	3.0323504172104e-06
101	AURKB	MARK2	0.334342971347309	0.369060383902229
102	AURKB	MTOR	0.913236709460694	0.180559030489719
103	AURKB	PAK1	1.71136134642185	0.0435072140440759
104	AURKB	PAK2	0.641410157623168	0.260628117601016
105	AURKB	PLK1	-0.214083877591177	0.584759175919623
106	AURKB	PRKAA1	1.30840504861163	0.0953679805764299
107	AURKB	PRKACA	5.58010667263728	1.20185561238209e-08
108	AURKB	PRKCA	7.18856477183294	3.27379620687903e-13
109	AURKB	PRKCB	-0.0045333424220711	0.501808535769105
110	AURKB	PRKCD	-0.462895803217069	0.678280472071503
111	AURKB	PRKCE	1.49033493618242	0.0680680954192859
112	AURKB	PRKCI	0.400786713983764	0.344288580731463
113	AURKB	PRKD1	1.49913868905326	0.0669188282716458
114	AURKB	PRKG1	-0.223971559437152	0.588610283315828
115	AURKB	ROCK1	1.99439290146478	0.0230545668326616
116	AURKB	RPS6KA1	3.74087148860389	9.16916377641382e-05
117	AURKB	RPS6KA3	0.827388200441817	0.20400853317501
118	AURKB	RPS6KB1	3.62543011339536	0.00014424045339953
119	AURKB	SGK1	4.60221825528668	2.09007410192594e-06
120	AURKB	SRC	2.0261969139554	0.0213723048843047
121	BRAF	AKT1	1.23064108824299	0.109228565322096
122	BRAF	ATR	0.831314059494393	0.202898117072599
123	BRAF	AURKB	0.594558053096611	0.276069463110901
124	BRAF	CAMK2A	4.40808642925901	5.21439653052084e-06
125	BRAF	CDK1	1.04415450174956	0.148206956684233
126	BRAF	CDK2	1.23946793605351	0.107586127996293
127	BRAF	CDK4	2.35654561234062	0.00922290108288905
128	BRAF	CDK5	1.93553588926213	0.0264622844922833
129	BRAF	CDK7	0.848759931314262	0.19800744512821
130	BRAF	CHEK1	1.17070364186858	0.120858960423092
131	BRAF	CHEK2	1.06446986842376	0.143557948644046
132	BRAF	CSNK2A1	-0.824380010332909	0.795138165316534
133	BRAF	DYRK1A	1.87709002156476	0.0302528783942394
134	BRAF	DYRK2	-0.4481138274243	0.67296447537326
135	BRAF	GSK3B	-0.752257122274714	0.774051776061452
136	BRAF	LYN	2.28476423891927	0.0111633278033759
137	BRAF	MAPK1	0.40041838861305	0.344424191253288
138	BRAF	MAPK14	1.71596626351622	0.0430841086507457
139	BRAF	MAPK8	0.782208620382976	0.217045989596763
140	BRAF	MAPKAPK2	0.833970695488004	0.202148748724187
141	BRAF	MARK2	2.66797765061423	0.00381546670142994
142	BRAF	MTOR	1.21615672312759	0.111962612973179
143	BRAF	PAK1	10.3197747408104	2.86787828969155e-25
144	BRAF	PAK2	2.79756624089663	0.00257446040155274
145	BRAF	PLK1	1.86215624009608	0.0312905352927783
146	BRAF	PRKAA1	1.2098482048434	0.113168572560842
147	BRAF	PRKACA	9.5473474940433	6.65296835153517e-22
148	BRAF	PRKCA	6.04914373963731	7.2808847777006e-10
149	BRAF	PRKCB	0.983971047713667	0.162564874238001
150	BRAF	PRKCD	-0.96961468078116	0.833880703785762
151	BRAF	PRKCE	22.8408554590121	9.00819458185386e-116
152	BRAF	PRKCI	94.7565978289736	0
153	BRAF	PRKD1	14.9879761166899	4.39969752051839e-51
154	BRAF	PRKG1	3.02654412101318	0.00123683358625414
155	BRAF	ROCK1	0.153214955892068	0.439114381913987
156	BRAF	RPS6KA1	5.54208813419032	1.49442897625394e-08
157	BRAF	RPS6KA3	7.08781439914824	6.81232610402102e-13
158	BRAF	RPS6KB1	1.53331240622834	0.0625994496394661
159	BRAF	SGK1	0.324503239071581	0.372778535201614
160	BRAF	SRC	2.05107199132879	0.0201299682246503
161	CAMK2A	AKT1	2.39807916765418	0.0082406513408993
162	CAMK2A	ATR	0.836810196366282	0.201349632549465
163	CAMK2A	AURKB	2.12760517426586	0.0166849164342147
164	CAMK2A	BRAF	4.52116240452135	3.07504903870313e-06
165	CAMK2A	CDK1	0.163273601639159	0.435151508907786
166	CAMK2A	CDK2	1.00550067955649	0.157327911207029
167	CAMK2A	CDK4	2.60310311133934	0.00461920820157648
168	CAMK2A	CDK5	0.624395009589185	0.266184100815279
169	CAMK2A	CDK7	0.500700475143825	0.308290968917278
170	CAMK2A	CHEK1	-1.19606543714407	0.884164487983947
171	CAMK2A	CHEK2	-0.471265512008732	0.681274429618001
172	CAMK2A	CSNK2A1	1.19115493031981	0.116796384487803
173	CAMK2A	DYRK1A	-0.878665670401014	0.810208711240121
174	CAMK2A	DYRK2	-0.185751658827233	0.573680242335084
175	CAMK2A	GSK3B	0.950576719279306	0.170909645691462
176	CAMK2A	LYN	3.32176264735834	0.000447253752424337
177	CAMK2A	MAPK1	0.314271154923885	0.376657552108016
178	CAMK2A	MAPK14	1.28445116633889	0.0994920699252425
179	CAMK2A	MAPK8	0.00841335278779622	0.496643597449944
180	CAMK2A	MAPKAPK2	0.108015257466577	0.456991794656948
181	CAMK2A	MARK2	0.752028506430147	0.226016958016722
182	CAMK2A	MTOR	0.47117095900527	0.318759327750324
183	CAMK2A	PAK1	3.82441457647786	6.55415920529801e-05
184	CAMK2A	PAK2	-0.412813517269471	0.660128376440704
185	CAMK2A	PLK1	-0.14427853591346	0.557359736589643
186	CAMK2A	PRKAA1	3.77470435283643	8.00987702256705e-05
187	CAMK2A	PRKACA	3.05294937080666	0.00113302083386653
188	CAMK2A	PRKCA	2.18908022480934	0.0142955047872782
189	CAMK2A	PRKCB	1.17235552305567	0.120527174232006
190	CAMK2A	PRKCD	-0.558753593928124	0.711835051334055
191	CAMK2A	PRKCE	1.12690610308326	0.129891091354296
192	CAMK2A	PRKCI	2.29188286810644	0.0109562015504278
193	CAMK2A	PRKD1	1.2271707410431	0.109879212011349
194	CAMK2A	PRKG1	1.65635267434518	0.0488252095586205
195	CAMK2A	ROCK1	1.30213301874502	0.0964354587718345
196	CAMK2A	RPS6KA1	1.66225714988292	0.0482306127602636
197	CAMK2A	RPS6KA3	2.47563611177691	0.00664995276775447
198	CAMK2A	RPS6KB1	1.18222116711992	0.118558977943741
199	CAMK2A	SGK1	0.642136896845878	0.260392150466779
200	CAMK2A	SRC	1.09548083774542	0.136653018014754
201	CDK1	AKT1	3.69014932673147	0.000112061225446473
202	CDK1	ATR	1.18231645767858	0.118540078879105
203	CDK1	AURKB	0.644885859551662	0.259500577967332
204	CDK1	BRAF	2.08842659332702	0.0183796853474077
205	CDK1	CAMK2A	0.852262659839873	0.197034162884443
206	CDK1	CDK2	68.1241305591909	0
207	CDK1	CDK4	5.00919830958289	2.73286159955671e-07
208	CDK1	CDK5	3.10090911946719	0.000964637465929199
209	CDK1	CDK7	2.19345331316325	0.0141373673952056
210	CDK1	CHEK1	0.815756517827097	0.207319703497976
211	CDK1	CHEK2	3.22024444901653	0.00064040664995825
212	CDK1	CSNK2A1	3.83764384699805	6.2110234726547e-05
213	CDK1	DYRK1A	-1.59183790770314	0.944289434928477
214	CDK1	DYRK2	3.03998974882074	0.00118293100578805
215	CDK1	GSK3B	0.0305989407662074	0.487794693450849
216	CDK1	LYN	2.60768351134006	0.0045578596855112
217	CDK1	MAPK1	3.88692902666875	5.0760210347922e-05
218	CDK1	MAPK14	1.56134539966005	0.0592211385651282
219	CDK1	MAPK8	1.12245932441115	0.130833596426419
220	CDK1	MAPKAPK2	1.48427099075975	0.0688685215092554
221	CDK1	MARK2	0.865100394822818	0.193491844017436
222	CDK1	MTOR	0.238349322939722	0.40580508462136
223	CDK1	PAK1	0.146578875144256	0.441732214376242
224	CDK1	PAK2	-0.27733100769015	0.609237023865161
225	CDK1	PLK1	3.08007169649495	0.00103475385144276
226	CDK1	PRKAA1	4.34307780533639	7.02501732786613e-06
227	CDK1	PRKACA	1.55516335887866	0.0599535841895004
228	CDK1	PRKCA	1.35762452772462	0.08729142798223
229	CDK1	PRKCB	3.07080672582775	0.00106740645261562
230	CDK1	PRKCD	-0.0321146336197176	0.512809683255521
231	CDK1	PRKCE	0.425032925003647	0.335406336557998
232	CDK1	PRKCI	0.934526859616921	0.175016093755322
233	CDK1	PRKD1	1.38853981963781	0.0824863640913647
234	CDK1	PRKG1	-1.07828211834919	0.859546062698723
235	CDK1	ROCK1	3.09674798600946	0.00097828066629232
236	CDK1	RPS6KA1	-1.09833649962217	0.863971210273536
237	CDK1	RPS6KA3	-0.436522591366316	0.668771194026843
238	CDK1	RPS6KB1	-0.371625179814783	0.644914030543306
239	CDK1	SGK1	-0.511538811378319	0.695513090558771
240	CDK1	SRC	1.26844369487602	0.102319772988718
241	CDK2	AKT1	0.68736604986716	0.245926043069794
242	CDK2	ATR	-1.64903043382666	0.950429300016628
243	CDK2	AURKB	-0.180498551670177	0.571619404338698
244	CDK2	BRAF	2.42636888416454	0.00762537997755655
245	CDK2	CAMK2A	2.27953441098349	0.0113176584179232
246	CDK2	CDK1	66.3993608408193	0
247	CDK2	CDK4	6.25067035435175	2.0434733842479e-10
248	CDK2	CDK5	4.49898222936123	3.41397821420623e-06
249	CDK2	CDK7	5.0598619796415	2.09780032729136e-07
250	CDK2	CHEK1	-0.116156281883516	0.546235657925624
251	CDK2	CHEK2	1.75589753653739	0.0395529528459848
252	CDK2	CSNK2A1	2.5827427843357	0.00490091847484401
253	CDK2	DYRK1A	0.325640182070057	0.372348303472112
254	CDK2	DYRK2	2.76881861421271	0.00281299734419032
