gena	genb	funchisq	pval
1	AKT1	ATR	-1.0055266847827	0.842678346601884
2	AKT1	AURKB	0.516353073727218	0.302803917082081
3	AKT1	BRAF	1.78262775480835	0.0373234593556037
4	AKT1	CAMK2A	-1.22721320132021	0.890128765530959
5	AKT1	CDK1	1.12318607115573	0.130679238496289
6	AKT1	CDK2	-0.116991745873154	0.54656670279873
7	AKT1	CDK4	-1.04839449157421	0.852771554801547
8	AKT1	CDK5	-1.22424444913458	0.889569987071495
9	AKT1	CDK7	-0.112879714552133	0.544937040514713
10	AKT1	CHEK1	0.258661480395569	0.397948221235717
11	AKT1	CHEK2	-0.348038688735568	0.636094435866384
12	AKT1	CSNK2A1	-1.0492443697318	0.852967168808641
13	AKT1	DYRK1A	-0.926061642346252	0.822793026768447
14	AKT1	DYRK2	-0.762402420064294	0.777090068843849
15	AKT1	GSK3B	-0.502540262276957	0.692356230858628
16	AKT1	LYN	-0.960639101366581	0.831633169438145
17	AKT1	MAPK1	-1.21985222844672	0.888739550940473
18	AKT1	MAPK14	-0.446086780527067	0.672232719266198
19	AKT1	MAPK8	-0.15192349281872	0.560376360610289
20	AKT1	MAPKAPK2	9.07803708028113	5.52752511772184e-20
21	AKT1	MARK2	0.0691036817622081	0.472453545207084
22	AKT1	MTOR	-0.842635366741337	0.800283797490645
23	AKT1	PAK1	-0.414381112854236	0.660702490601054
24	AKT1	PAK2	0.669931145344883	0.251450842137269
25	AKT1	PLK1	-0.824016646036871	0.795034950137662
26	AKT1	PRKAA1	-0.716477663262835	0.763151772491942
27	AKT1	PRKACA	0.105300223698689	0.458068792738809
28	AKT1	PRKCA	0.671873004429882	0.250832273804121
29	AKT1	PRKCB	1.63986184880085	0.0505169474511898
30	AKT1	PRKCD	1.59679316359422	0.0551559101712219
31	AKT1	PRKCE	1.49860166389499	0.066988500411442
32	AKT1	PRKCI	-0.00375762985851441	0.501499073896893
33	AKT1	PRKD1	-0.334076823478244	0.630839205737742
34	AKT1	PRKG1	0.593225915531887	0.276514985586985
35	AKT1	ROCK1	-1.13653730194995	0.872134118358447
36	AKT1	RPS6KA1	1.25440162311557	0.104848031449963
37	AKT1	RPS6KA3	2.27669837330404	0.0114021218679336
38	AKT1	RPS6KB1	5.37642385330982	3.79899052498032e-08
39	AKT1	SGK1	1.39889618583723	0.0809220582632602
40	AKT1	SRC	-0.765381906683773	0.777977918110154
