gena	genb	funchisq	pval
1	ABL1	AKT1	-0.339878849066139	0.633026117267808
2	ABL1	ATM	-0.639727410398763	0.738825083985633
3	ABL1	ATR	0.0957470974255443	0.461860717181844
4	ABL1	AURKA	-0.915837960625936	0.820124054971331
5	ABL1	AURKB	-0.93105754669358	0.824088101381118
6	ABL1	BRAF	-0.683783442705703	0.752944038313247
7	ABL1	CAMK1	-0.785979303382131	0.784060193811937
8	ABL1	CAMK2A	-0.880628470469446	0.810740528155081
9	ABL1	CAMK2D	1.10723119636547	0.134096991487495
10	ABL1	CDC7	-0.729795557799093	0.767242419896362
11	ABL1	CDK1	-0.541784452296824	0.706016498369563
12	ABL1	CDK2	-0.873308934881365	0.808752644107698
13	ABL1	CDK4	1.4714916708733	0.0705790991939921
14	ABL1	CDK5	-0.980577990913645	0.836599553913215
15	ABL1	CDK7	-0.566532054517921	0.714483925537914
16	ABL1	CDK9	-0.0120015143866716	0.504787796581291
17	ABL1	CHEK1	0.161572438162544	0.435821281623568
18	ABL1	CHEK2	-0.995305401312468	0.840206124205126
19	ABL1	CHUK	-0.969068652195861	0.833744531463211
20	ABL1	CSNK1A1	-0.322160524987368	0.626334455992188
21	ABL1	CSNK1D	5.03320292781423	2.41176026181118e-07
22	ABL1	CSNK2A1	-0.635373548712771	0.737407592306917
23	ABL1	DAPK1	-0.800769813225642	0.788367541127432
24	ABL1	DYRK1A	0.262708228167593	0.396387737167182
25	ABL1	DYRK2	0.59769056032307	0.275023212608073
26	ABL1	EGFR	-0.743904593639577	0.77153290193811
27	ABL1	FYN	-0.693891973750631	0.756125021287777
28	ABL1	GSK3B	1.50844270570417	0.0657206299972334
29	ABL1	IKBKB	-0.706171125694112	0.759959137818144
30	ABL1	INSR	-0.850378596668348	0.802442684094189
31	ABL1	IRAK1	-0.611660777385161	0.729618891276068
32	ABL1	JAK2	-0.533783442705705	0.703254314797056
33	ABL1	LATS1	0.223586572438158	0.411539506411171
34	ABL1	LCK	-0.345242301867744	0.635043890376783
35	ABL1	LYN	-0.761786976274607	0.776906422674704
36	ABL1	MAP2K1	-0.336812216052508	0.631870768234551
37	ABL1	MAP2K4	-0.89160777385159	0.813698399041953
38	ABL1	MAP3K5	-0.580174154467443	0.719101409529076
39	ABL1	MAP3K7	-0.963162544169611	0.83226702067856
40	ABL1	MAP3K8	0.570280161534583	0.2842438470453
41	ABL1	MAPK1	-0.455981827359917	0.675798476921889
42	ABL1	MAPK11	0.0386547198384652	0.484582837369875
43	ABL1	MAPK14	-0.402372539121657	0.656295061643293
44	ABL1	MAPK7	0.503230691569916	0.307401044383348
45	ABL1	MAPK8	1.26658253407369	0.102652300456309
46	ABL1	MAPKAPK2	-0.493349318525986	0.689117106812931
47	ABL1	MARK2	-0.598233215547708	0.725157834347749
48	ABL1	MTOR	-0.549760222110038	0.708758077436091
49	ABL1	NEK6	0.308480565371021	0.378858343129575
50	ABL1	PAK1	-0.857912670368478	0.804529656356107
51	ABL1	PAK2	-0.996100454316002	0.840399330420103
52	ABL1	PAK4	-0.753104492680471	0.77430643755038
53	ABL1	PDPK1	-0.350996971226654	0.637204689680327
54	ABL1	PIM1	-0.347248864209996	0.635797818153545
55	ABL1	PLK1	-0.142087329631497	0.556494486938291
56	ABL1	PLK3	-0.461130742049463	0.677647596484832
57	ABL1	PRKAA1	0.0518551236749119	0.479322066127303
58	ABL1	PRKACA	0.56841241797072	0.284877480158198
59	ABL1	PRKCA	4.05801362948006	2.47459400609699e-05
60	ABL1	PRKCB	-0.706143031409037	0.759950403160628
61	ABL1	PRKCD	-0.930376072690564	0.823911798632829
62	ABL1	PRKCE	1.35053003533569	0.0884230130173167
63	ABL1	PRKCI	-0.819750126198898	0.793820715999397
64	ABL1	PRKCQ	-0.700253449435529	0.758115481339301
65	ABL1	PRKCZ	0.823674911660774	0.205062149174239
66	ABL1	PRKD1	-0.444964664310955	0.671827354831921
67	ABL1	PRKG1	-0.335449268046446	0.631356895958428
68	ABL1	RET	-0.452662796567381	0.674604213596343
69	ABL1	ROCK1	-0.706999697877904	0.760216667231279
70	ABL1	RPS6KA1	0.22301867743564	0.411760485034493
71	ABL1	RPS6KA3	-0.832950530035333	0.797563685028633
72	ABL1	RPS6KA5	-0.130779909136798	0.552025291667734
73	ABL1	RPS6KB1	-0.95082029278143	0.82915219529745
74	ABL1	SGK1	-0.921516910651178	0.821609691772515
75	ABL1	SRC	-0.933215547703156	0.824645655617553
76	ABL1	STK11	0.203571428571427	0.419344211138522
77	ABL1	SYK	0.41660777385159	0.338482661139313
78	ABL1	TBK1	-0.588377082281676	0.721860391504448
79	ABL1	TTK	-0.959477536597682	0.831340884603398
80	ABL1	ULK1	-0.769573447753658	0.779223519723595
81	ABL1	VRK1	-0.445646138313984	0.672073561452581
82	AKT1	ABL1	-0.971296547974958	0.834299686343312
83	AKT1	ATM	-1.20794293645574	0.886465393723015
84	AKT1	ATR	0.0686916145751583	0.472617546519152
85	AKT1	AURKA	-1.36494712261442	0.913865164980363
86	AKT1	AURKB	-1.11203891038195	0.866939289601446
87	AKT1	BRAF	-1.16352807491544	0.87769234290295
88	AKT1	CAMK1	2.85571486463696	0.00214700286413291
89	AKT1	CAMK2A	-0.752354313939314	0.774080993462922
90	AKT1	CAMK2D	0.941573624116771	0.173205489439792
91	AKT1	CDC7	0.020798634644253	0.491703143450228
92	AKT1	CDK1	1.43631534238726	0.0754563151399009
93	AKT1	CDK2	0.600750015515684	0.274003250376665
94	AKT1	CDK4	0.543626621513777	0.29334921826982
95	AKT1	CDK5	-1.21779961478204	0.888349934621693
96	AKT1	CDK7	-0.296272535182171	0.616489020673241
97	AKT1	CDK9	-0.51194942100509	0.695656795674327
98	AKT1	CHEK1	0.117027730784246	0.453419039238499
99	AKT1	CHEK2	-0.314219673829292	0.62332289934381
100	AKT1	CHUK	0.4919220965692	0.311387208442117
101	AKT1	CSNK1A1	-0.71125616986063	0.761537246555492
102	AKT1	CSNK1D	-0.301451571054438	0.618464912984567
103	AKT1	CSNK2A1	-0.319181797358472	0.625205670377613
104	AKT1	DAPK1	0.820660691238092	0.205919783578747
105	AKT1	DYRK1A	1.82247172062219	0.0341917204258197
106	AKT1	DYRK2	-1.00236817297527	0.841917096084449
107	AKT1	EGFR	-0.850797539538324	0.802559085661037
108	AKT1	FYN	-0.561535319998838	0.712783670333302
109	AKT1	GSK3B	-0.688982961049219	0.754583004904892
110	AKT1	IKBKB	-0.971567814051597	0.83436719942604
111	AKT1	INSR	-0.266437836106128	0.605048985509727
112	AKT1	IRAK1	3.42928004529199	0.000302592369077912
113	AKT1	JAK2	0.178454512867268	0.429183020603335
114	AKT1	LATS1	-0.241544130408068	0.595433291170681
115	AKT1	LCK	-0.791522809634015	0.785680514469459
116	AKT1	LYN	-0.618564762424507	0.731898439233839
117	AKT1	MAP2K1	1.12085615240044	0.131174548835838
118	AKT1	MAP2K4	-0.713478536497294	0.762225154964128
119	AKT1	MAP3K5	0.202105001646867	0.419917318901742
120	AKT1	MAP3K7	0.322176429238601	0.373659520006854
121	AKT1	MAP3K8	-0.376367507399494	0.646678150741958
122	AKT1	MAPK1	1.31344494572789	0.0945165303873297
123	AKT1	MAPK11	-0.442531502249797	0.670947680256739
124	AKT1	MAPK14	-0.993755547223154	0.839829053731325
125	AKT1	MAPK7	-0.443804325255814	0.671407969492206
126	AKT1	MAPK8	-0.0163998624343196	0.506542305251686
